,0,1,2
2809,-34.0,-21.0,951576035000.0
2810,-34.0,-20.0,971810996000.0
2811,-34.0,-19.0,993246577000.0
2812,-34.0,-18.0,1015809840000.0
2813,-34.0,-17.0,1039289220000.0
2814,-34.0,-16.0,1062867830000.0
2815,-34.0,-15.0,1085321380000.0
2816,-34.0,-14.0,1105181800000.0
2817,-34.0,-13.0,1120728120000.0
2818,-34.0,-12.0,1130103310000.0
2819,-34.0,-11.0,1131490050000.0
2820,-34.0,-10.0,1123316270000.0
2821,-34.0,-9.0,1104477290000.0
2822,-34.0,-8.0,1074540640000.0
2823,-34.0,-7.0,1033893710000.0
2824,-34.0,-6.0,983811162000.0
2825,-34.0,-5.0,926413881000.0
2826,-34.0,-4.0,864509362000.0
2827,-34.0,-3.0,801334231000.0
2828,-34.0,-2.0,740252975000.0
2829,-34.0,-1.0,684456935000.0
2830,-34.0,0.0,636751708000.0
2831,-34.0,1.0,599436493000.0
2832,-34.0,2.0,574365106000.0
2833,-34.0,3.0,563012502000.0
2834,-34.0,4.0,566612591000.0
2835,-34.0,5.0,586166698000.0
2836,-34.0,6.0,622323565000.0
2837,-34.0,7.0,674990457000.0
2838,-34.0,8.0,742830047000.0
2839,-34.0,9.0,822741369000.0
2840,-34.0,10.0,909724287000.0
2841,-34.0,11.0,997228675000.0
2842,-34.0,12.0,1078080180000.0
2843,-34.0,13.0,1145648320000.0
2844,-34.0,14.0,1194897180000.0
2845,-34.0,15.0,1222999280000.0
2846,-34.0,16.0,1229437140000.0
2847,-34.0,17.0,1215686770000.0
2848,-34.0,18.0,1184662030000.0
2849,-34.0,19.0,1140089030000.0
2850,-33.0,-30.0,808782332000.0
2851,-33.0,-29.0,820005831000.0
2852,-33.0,-28.0,831761285000.0
2853,-33.0,-27.0,844135793000.0
2854,-33.0,-26.0,857220776000.0
2855,-33.0,-25.0,871111524000.0
2856,-33.0,-24.0,885902606000.0
2857,-33.0,-23.0,901686034000.0
2858,-33.0,-22.0,918543663000.0
2859,-33.0,-21.0,936531919000.0
2860,-33.0,-20.0,955705917000.0
2861,-33.0,-19.0,976066642000.0
2862,-33.0,-18.0,997483151000.0
2863,-33.0,-17.0,1019496170000.0
2864,-33.0,-16.0,1041435390000.0
2865,-33.0,-15.0,1062354420000.0
2866,-33.0,-14.0,1081024320000.0
2867,-33.0,-13.0,1095979570000.0
2868,-33.0,-12.0,1105603720000.0
2869,-33.0,-11.0,1108258590000.0
2870,-33.0,-10.0,1102451970000.0
2871,-33.0,-9.0,1087021450000.0
2872,-33.0,-8.0,1061321900000.0
2873,-33.0,-7.0,1025393100000.0
2874,-33.0,-6.0,980059947000.0
2875,-33.0,-5.0,926931550000.0
2876,-33.0,-4.0,868391256000.0
2877,-33.0,-3.0,807324942000.0
2878,-33.0,-2.0,746919035000.0
2879,-33.0,-1.0,690346066000.0
2880,-33.0,0.0,640523108000.0
2881,-33.0,1.0,599947674000.0
2882,-33.0,2.0,570665206000.0
2883,-33.0,3.0,554333962000.0
2884,-33.0,4.0,552341733000.0
2885,-33.0,5.0,565860041000.0
2886,-33.0,6.0,595798196000.0
2887,-33.0,7.0,642488009000.0
2888,-33.0,8.0,705214546000.0
2889,-33.0,9.0,781633323000.0
2890,-33.0,10.0,867421454000.0
2891,-33.0,11.0,956433564000.0
2892,-33.0,12.0,1041443910000.0
2893,-33.0,13.0,1115314590000.0
2894,-33.0,14.0,1172178600000.0
2895,-33.0,15.0,1208274910000.0
2896,-33.0,16.0,1222249150000.0
2897,-33.0,17.0,1214965350000.0
2898,-33.0,18.0,1188992650000.0
2899,-33.0,19.0,1147960030000.0
2900,-32.0,-30.0,799562072000.0
2901,-32.0,-29.0,810451468000.0
2902,-32.0,-28.0,821818229000.0
2903,-32.0,-27.0,833742635000.0
2904,-32.0,-26.0,846310998000.0
2905,-32.0,-25.0,859611333000.0
2906,-32.0,-24.0,873734996000.0
2907,-32.0,-23.0,888770200000.0
2908,-32.0,-22.0,904804893000.0
2909,-32.0,-21.0,921893798000.0
2910,-32.0,-20.0,940038357000.0
2911,-32.0,-19.0,959159665000.0
2912,-32.0,-18.0,979060130000.0
2913,-32.0,-17.0,999375438000.0
2914,-32.0,-16.0,1019539160000.0
2915,-32.0,-15.0,1038757590000.0
2916,-32.0,-14.0,1056003390000.0
2917,-32.0,-13.0,1070040350000.0
2918,-32.0,-12.0,1079481010000.0
2919,-32.0,-11.0,1082882330000.0
2920,-32.0,-10.0,1078865430000.0
2921,-32.0,-9.0,1066273930000.0
2922,-32.0,-8.0,1044330250000.0
2923,-32.0,-7.0,1012806320000.0
2924,-32.0,-6.0,972122489000.0
2925,-32.0,-5.0,923470463000.0
2926,-32.0,-4.0,868747641000.0
2927,-32.0,-3.0,810469884000.0
2928,-32.0,-2.0,751561605000.0
2929,-32.0,-1.0,695096574000.0
2930,-32.0,0.0,644031906000.0
2931,-32.0,1.0,601009488000.0
2932,-32.0,2.0,568256758000.0
2933,-32.0,3.0,547614392000.0
2934,-32.0,4.0,540606726000.0
2935,-32.0,5.0,548567974000.0
2936,-32.0,6.0,572632531000.0
2937,-32.0,7.0,613453267000.0
2938,-32.0,8.0,670863983000.0
2939,-32.0,9.0,743217889000.0
2940,-32.0,10.0,826929709000.0
2941,-32.0,11.0,916381041000.0
2942,-32.0,12.0,1004482400000.0
2943,-32.0,13.0,1083757630000.0
2944,-32.0,14.0,1147616360000.0
2945,-32.0,15.0,1191394410000.0
2946,-32.0,16.0,1212864400000.0
2947,-32.0,17.0,1212205240000.0
2948,-32.0,18.0,1191560870000.0
2949,-32.0,19.0,1154392650000.0
2950,-31.0,-30.0,789827355000.0
2951,-31.0,-29.0,800420069000.0
2952,-31.0,-28.0,811439227000.0
2953,-31.0,-27.0,822956655000.0
2954,-31.0,-26.0,835047522000.0
2955,-31.0,-25.0,847802008000.0
2956,-31.0,-24.0,861306880000.0
2957,-31.0,-23.0,875615224000.0
2958,-31.0,-22.0,890783203000.0
2959,-31.0,-21.0,906837885000.0
2960,-31.0,-20.0,923759215000.0
2961,-31.0,-19.0,941455507000.0
2962,-31.0,-18.0,959734546000.0
2963,-31.0,-17.0,978273567000.0
2964,-31.0,-16.0,996590158000.0
2965,-31.0,-15.0,1014019520000.0
2966,-31.0,-14.0,1029708050000.0
2967,-31.0,-13.0,1042624090000.0
2968,-31.0,-12.0,1051594920000.0
2969,-31.0,-11.0,1055366180000.0
2970,-31.0,-10.0,1052697620000.0
2971,-31.0,-9.0,1042474990000.0
2972,-31.0,-8.0,1023853260000.0
2973,-31.0,-7.0,996400562000.0
2974,-31.0,-6.0,960235438000.0
2975,-31.0,-5.0,916127613000.0
2976,-31.0,-4.0,865544045000.0
2977,-31.0,-3.0,810593616000.0
2978,-31.0,-2.0,753898357000.0
2979,-31.0,-1.0,698348339000.0
2980,-31.0,0.0,646875709000.0
2981,-31.0,1.0,602206896000.0
2982,-31.0,2.0,566726492000.0
2983,-31.0,3.0,542439342000.0
2984,-31.0,4.0,531033883000.0
2985,-31.0,5.0,533983068000.0
2986,-31.0,6.0,552564359000.0
2987,-31.0,7.0,587738186000.0
2988,-31.0,8.0,639781175000.0
2989,-31.0,9.0,707696656000.0
2990,-31.0,10.0,788621820000.0
2991,-31.0,11.0,877567017000.0
2992,-31.0,12.0,967734395000.0
2993,-31.0,13.0,1051481930000.0
2994,-31.0,14.0,1121630810000.0
2995,-31.0,15.0,1172668280000.0
2996,-31.0,16.0,1201483150000.0
2997,-31.0,17.0,1207511550000.0
2998,-31.0,18.0,1192398550000.0
2999,-31.0,19.0,1159366970000.0
3000,-30.0,-30.0,779065557000.0
3001,-30.0,-29.0,789331378000.0
3002,-30.0,-28.0,799969968000.0
3003,-30.0,-27.0,811047649000.0
3004,-30.0,-26.0,822699950000.0
3005,-30.0,-25.0,834911797000.0
3006,-30.0,-24.0,847745384000.0
3007,-30.0,-23.0,861252092000.0
3008,-30.0,-22.0,875467637000.0
3009,-30.0,-21.0,890398704000.0
3010,-30.0,-20.0,906009772000.0
3011,-30.0,-19.0,922204570000.0
3012,-30.0,-18.0,938806477000.0
3013,-30.0,-17.0,955534541000.0
3014,-30.0,-16.0,971982111000.0
3015,-30.0,-15.0,987601306000.0
3016,-30.0,-14.0,1001690230000.0
3017,-30.0,-13.0,1013397980000.0
3018,-30.0,-12.0,1021743070000.0
3019,-30.0,-11.0,1025653280000.0
3020,-30.0,-10.0,1024027530000.0
3021,-30.0,-9.0,1015821890000.0
3022,-30.0,-8.0,1000166650000.0
3023,-30.0,-7.0,976490201000.0
3024,-30.0,-6.0,944657007000.0
3025,-30.0,-5.0,905092596000.0
3026,-30.0,-4.0,858856423000.0
3027,-30.0,-3.0,807657603000.0
3028,-30.0,-2.0,753763156000.0
3029,-30.0,-1.0,699846558000.0
3030,-30.0,0.0,648735621000.0
3031,-30.0,1.0,603189543000.0
3032,-30.0,2.0,565708587000.0
3033,-30.0,3.0,538451247000.0
3034,-30.0,4.0,523255939000.0
3035,-30.0,5.0,521729376000.0
3036,-30.0,6.0,535292609000.0
3037,-30.0,7.0,565133246000.0
3038,-30.0,8.0,611907469000.0
3039,-30.0,9.0,675168977000.0
3040,-30.0,10.0,752771662000.0
3041,-30.0,11.0,840400306000.0
3042,-30.0,12.0,931681206000.0
3043,-30.0,13.0,1018972730000.0
3044,-30.0,14.0,1094649450000.0
3045,-30.0,15.0,1152432470000.0
3046,-30.0,16.0,1188338600000.0
3047,-30.0,17.0,1201024140000.0
3048,-30.0,18.0,1191568870000.0
3049,-30.0,19.0,1162890310000.0
